,timestamp,protocol,port,attack_type,severity,event_type,hour,day_of_week,day,month,attack_type_encoded,event_type_encoded,protocol_encoded,severity_rolling_avg,lag_1_attack_type,lag_2_attack_type
195,2025-04-21 12:43:57.053741,UDP,8017,Malware,7.85,File Transfer,12,0,21,4,2,1,2,7.99666666666667,4.0,1.0
196,2025-04-21 15:01:22.053741,TCP,5540,DDoS,8.07,File Transfer,15,0,21,4,1,1,1,7.663333333333337,2.0,4.0
197,2025-04-21 14:55:43.053741,TCP,5897,Normal,0.44,Port Scan,14,0,21,4,3,4,1,5.453333333333337,1.0,2.0
198,2025-04-21 14:36:48.053741,TCP,6119,Phishing,6.37,Login,14,0,21,4,4,2,1,4.9600000000000035,3.0,1.0
199,2025-04-21 13:54:28.053741,UDP,6995,Normal,2.15,Exploit Attempt,13,0,21,4,3,0,2,2.98666666666667,4.0,3.0
200,2025-04-21 14:45:02.053741,ICMP,3115,Normal,1.27,Exploit Attempt,14,0,21,4,3,0,0,3.2633333333333367,3.0,4.0
201,2025-04-21 13:55:36.053741,TCP,3723,Normal,2.09,Exploit Attempt,13,0,21,4,3,0,1,1.8366666666666696,3.0,3.0
202,2025-04-21 13:02:18.053741,TCP,7230,Normal,0.88,Port Scan,13,0,21,4,3,4,1,1.4133333333333364,3.0,3.0
203,2025-04-21 13:02:36.053741,TCP,1070,Normal,2.99,Port Scan,13,0,21,4,3,4,1,1.9866666666666697,3.0,3.0
204,2025-04-21 13:47:06.053741,TCP,5071,Brute Force,9.02,Suspicious Traffic,13,0,21,4,0,5,1,4.2966666666666695,3.0,3.0
205,2025-04-21 13:30:32.053741,TCP,489,Brute Force,6.52,Exploit Attempt,13,0,21,4,0,0,1,6.176666666666669,0.0,3.0
206,2025-04-21 12:39:28.053741,UDP,7650,Phishing,7.22,Suspicious Traffic,12,0,21,4,4,5,2,7.58666666666667,0.0,0.0
207,2025-04-21 14:12:48.053741,TCP,479,Normal,2.42,File Transfer,14,0,21,4,3,1,1,5.386666666666669,4.0,0.0
208,2025-04-21 13:38:46.053741,UDP,6642,Normal,0.1,File Transfer,13,0,21,4,3,1,2,3.2466666666666697,3.0,4.0
209,2025-04-21 12:40:01.053741,TCP,6595,Normal,2.54,Port Scan,12,0,21,4,3,4,1,1.6866666666666699,3.0,3.0
210,2025-04-21 14:00:42.053741,UDP,3518,Normal,2.37,File Transfer,14,0,21,4,3,1,2,1.6700000000000028,3.0,3.0
211,2025-04-21 14:43:28.053741,UDP,1004,Normal,1.04,Port Scan,14,0,21,4,3,4,2,1.9833333333333367,3.0,3.0
212,2025-04-21 14:12:26.053741,TCP,7308,DDoS,6.38,Normal Activity,14,0,21,4,1,3,1,3.263333333333336,3.0,3.0
213,2025-04-21 14:41:27.053741,TCP,7522,Normal,1.19,Suspicious Traffic,14,0,21,4,3,5,1,2.8700000000000028,1.0,3.0
214,2025-04-21 13:23:44.053741,TCP,5545,Normal,0.69,Exploit Attempt,13,0,21,4,3,0,1,2.753333333333336,3.0,1.0
215,2025-04-21 12:33:57.053741,UDP,3144,Normal,2.2,File Transfer,12,0,21,4,3,1,2,1.3600000000000028,3.0,3.0
216,2025-04-21 12:12:30.053741,UDP,1489,Normal,0.31,Exploit Attempt,12,0,21,4,3,0,2,1.0666666666666693,3.0,3.0
217,2025-04-21 13:46:35.053741,TCP,2058,Reconnaissance,8.72,File Transfer,13,0,21,4,5,1,1,3.7433333333333363,3.0,3.0
218,2025-04-21 15:21:32.053741,UDP,5913,Normal,2.17,Login,15,0,21,4,3,2,2,3.733333333333336,5.0,3.0
219,2025-04-21 15:26:06.053741,UDP,556,Normal,0.92,Suspicious Traffic,15,0,21,4,3,5,2,3.9366666666666696,3.0,5.0
220,2025-04-21 13:48:02.053741,TCP,924,Normal,1.04,Exploit Attempt,13,0,21,4,3,0,1,1.3766666666666696,3.0,3.0
221,2025-04-21 12:20:07.053741,ICMP,7145,Reconnaissance,7.29,Exploit Attempt,12,0,21,4,5,0,0,3.083333333333336,3.0,3.0
222,2025-04-21 14:00:06.053741,ICMP,292,Normal,2.21,Port Scan,14,0,21,4,3,4,0,3.5133333333333367,5.0,3.0
223,2025-04-21 14:45:14.053741,ICMP,5596,Normal,1.18,Login,14,0,21,4,3,2,0,3.5600000000000036,3.0,5.0
224,2025-04-21 12:53:58.053741,TCP,7418,Malware,7.48,Normal Activity,12,0,21,4,2,3,1,3.623333333333336,3.0,3.0
225,2025-04-21 13:12:57.053741,UDP,6284,Normal,2.89,Login,13,0,21,4,3,2,2,3.8500000000000028,2.0,3.0
226,2025-04-21 14:24:50.053741,TCP,1362,Normal,2.98,File Transfer,14,0,21,4,3,1,1,4.450000000000003,3.0,2.0
227,2025-04-21 12:31:58.053741,ICMP,5744,Normal,2.57,Normal Activity,12,0,21,4,3,3,0,2.813333333333336,3.0,3.0
228,2025-04-21 15:49:42.053741,UDP,3202,Normal,0.77,Normal Activity,15,0,21,4,3,3,2,2.1066666666666696,3.0,3.0
229,2025-04-21 14:57:16.053741,UDP,6237,Normal,2.67,Port Scan,14,0,21,4,3,4,2,2.003333333333336,3.0,3.0
230,2025-04-21 15:13:22.053741,TCP,7575,Normal,0.39,Exploit Attempt,15,0,21,4,3,0,1,1.2766666666666697,3.0,3.0
231,2025-04-21 13:57:12.053741,TCP,7519,Normal,0.6,File Transfer,13,0,21,4,3,1,1,1.220000000000003,3.0,3.0
232,2025-04-21 13:49:58.053741,UDP,4243,Normal,1.07,File Transfer,13,0,21,4,3,1,2,0.6866666666666696,3.0,3.0
233,2025-04-21 13:31:01.053741,ICMP,5980,Normal,1.41,File Transfer,13,0,21,4,3,1,0,1.0266666666666697,3.0,3.0
234,2025-04-21 13:43:06.053741,UDP,7603,Normal,0.3,File Transfer,13,0,21,4,3,1,2,0.9266666666666697,3.0,3.0
235,2025-04-21 13:47:27.053741,UDP,6985,DDoS,6.03,Suspicious Traffic,13,0,21,4,1,5,2,2.580000000000003,3.0,3.0
236,2025-04-21 14:39:02.053741,TCP,7674,Normal,1.83,Normal Activity,14,0,21,4,3,3,1,2.720000000000003,1.0,3.0
237,2025-04-21 15:58:42.053741,ICMP,6851,Normal,1.97,Normal Activity,15,0,21,4,3,3,0,3.2766666666666695,3.0,1.0
238,2025-04-21 12:49:18.053741,UDP,1107,Normal,2.51,Exploit Attempt,12,0,21,4,3,0,2,2.103333333333336,3.0,3.0
239,2025-04-21 15:32:49.053741,TCP,2308,Normal,2.93,Normal Activity,15,0,21,4,3,3,1,2.470000000000003,3.0,3.0
240,2025-04-21 15:57:42.053741,ICMP,6902,Normal,0.82,Suspicious Traffic,15,0,21,4,3,5,0,2.0866666666666696,3.0,3.0
241,2025-04-21 15:02:27.053741,UDP,2765,Brute Force,9.99,Suspicious Traffic,15,0,21,4,0,5,2,4.580000000000003,3.0,3.0
242,2025-04-21 15:23:22.053741,TCP,5936,Reconnaissance,6.53,File Transfer,15,0,21,4,5,1,1,5.780000000000004,0.0,3.0
243,2025-04-21 14:47:45.053741,UDP,1400,Normal,0.89,Suspicious Traffic,14,0,21,4,3,5,2,5.803333333333337,5.0,0.0
244,2025-04-21 15:57:34.053741,ICMP,7140,Normal,1.4,File Transfer,15,0,21,4,3,1,0,2.940000000000003,3.0,5.0
245,2025-04-21 12:30:17.053741,UDP,1022,Normal,0.87,Port Scan,12,0,21,4,3,4,2,1.0533333333333363,3.0,3.0
246,2025-04-21 15:30:48.053741,TCP,1858,Normal,2.56,Normal Activity,15,0,21,4,3,3,1,1.610000000000003,3.0,3.0
247,2025-04-21 15:19:18.053741,ICMP,4492,Normal,0.54,Normal Activity,15,0,21,4,3,3,0,1.3233333333333364,3.0,3.0
248,2025-04-21 15:32:30.053741,UDP,887,Brute Force,8.04,Login,15,0,21,4,0,2,2,3.713333333333336,3.0,3.0
249,2025-04-21 12:39:03.053741,TCP,2169,Normal,1.44,Normal Activity,12,0,21,4,3,3,1,3.340000000000002,0.0,3.0
250,2025-04-21 12:30:52.053741,ICMP,4237,Malware,7.8,Exploit Attempt,12,0,21,4,2,0,0,5.7600000000000025,3.0,0.0
251,2025-04-21 14:36:29.053741,TCP,4879,Phishing,7.16,Normal Activity,14,0,21,4,4,3,1,5.4666666666666694,2.0,3.0
252,2025-04-21 13:38:18.053741,ICMP,2398,Normal,2.05,Exploit Attempt,13,0,21,4,3,0,0,5.670000000000003,4.0,2.0
253,2025-04-21 15:28:19.053741,TCP,3282,Phishing,9.91,Exploit Attempt,15,0,21,4,4,0,1,6.373333333333336,3.0,4.0
254,2025-04-21 14:46:48.053741,TCP,5001,DDoS,9.0,Login,14,0,21,4,1,2,1,6.986666666666669,4.0,3.0
255,2025-04-21 14:43:12.053741,UDP,2705,Malware,9.05,Exploit Attempt,14,0,21,4,2,0,2,9.320000000000002,1.0,4.0
256,2025-04-21 13:18:30.053741,UDP,3388,Normal,0.52,File Transfer,13,0,21,4,3,1,2,6.190000000000002,2.0,1.0
257,2025-04-21 14:05:55.053741,TCP,5579,Normal,1.26,Suspicious Traffic,14,0,21,4,3,5,1,3.6100000000000025,3.0,2.0
258,2025-04-21 15:23:48.053741,ICMP,3557,Normal,1.9,Suspicious Traffic,15,0,21,4,3,5,0,1.226666666666669,3.0,3.0
259,2025-04-21 15:37:32.053741,UDP,1862,Normal,2.85,Port Scan,15,0,21,4,3,4,2,2.0033333333333356,3.0,3.0
260,2025-04-21 13:50:02.053741,ICMP,5256,Normal,2.33,File Transfer,13,0,21,4,3,1,0,2.3600000000000025,3.0,3.0
261,2025-04-21 14:38:18.053741,TCP,4161,Normal,2.66,File Transfer,14,0,21,4,3,1,1,2.6133333333333355,3.0,3.0
262,2025-04-21 12:10:26.053741,ICMP,1679,Normal,0.52,Exploit Attempt,12,0,21,4,3,0,0,1.8366666666666693,3.0,3.0
263,2025-04-21 13:24:59.053741,ICMP,5084,Normal,1.88,Login,13,0,21,4,3,2,0,1.6866666666666692,3.0,3.0
264,2025-04-21 15:15:18.053741,UDP,2521,Normal,1.39,Suspicious Traffic,15,0,21,4,3,5,2,1.2633333333333356,3.0,3.0
265,2025-04-21 16:17:52.053741,TCP,6717,Normal,0.01,File Transfer,16,0,21,4,3,1,1,1.0933333333333357,3.0,3.0
266,2025-04-21 13:17:04.053741,UDP,6005,Normal,0.11,Exploit Attempt,13,0,21,4,3,0,2,0.5033333333333357,3.0,3.0
267,2025-04-21 13:17:21.053741,ICMP,8072,Normal,1.99,Suspicious Traffic,13,0,21,4,3,5,0,0.7033333333333358,3.0,3.0
268,2025-04-21 14:20:10.053741,TCP,1593,Normal,0.92,Suspicious Traffic,14,0,21,4,3,5,1,1.0066666666666693,3.0,3.0
269,2025-04-21 14:56:33.053741,ICMP,4006,Normal,0.43,Login,14,0,21,4,3,2,0,1.1133333333333357,3.0,3.0
270,2025-04-21 13:22:42.053741,UDP,6467,Normal,2.83,Exploit Attempt,13,0,21,4,3,0,2,1.393333333333336,3.0,3.0
271,2025-04-21 12:55:54.053741,ICMP,1044,Normal,0.42,Login,12,0,21,4,3,2,0,1.2266666666666692,3.0,3.0
272,2025-04-21 14:40:22.053741,ICMP,7152,Normal,2.91,Login,14,0,21,4,3,2,0,2.053333333333336,3.0,3.0
273,2025-04-21 13:23:36.053741,UDP,7262,Normal,2.88,Port Scan,13,0,21,4,3,4,2,2.0700000000000025,3.0,3.0
274,2025-04-21 14:14:08.053741,UDP,4908,DDoS,6.84,Suspicious Traffic,14,0,21,4,1,5,2,4.210000000000003,3.0,3.0
275,2025-04-21 16:36:42.053741,ICMP,1426,Reconnaissance,7.66,Port Scan,16,0,21,4,5,4,0,5.7933333333333366,1.0,3.0
276,2025-04-21 12:38:30.053741,TCP,7841,Malware,8.62,Port Scan,12,0,21,4,2,4,1,7.70666666666667,5.0,1.0
277,2025-04-21 13:47:53.053741,UDP,5062,Normal,0.28,Exploit Attempt,13,0,21,4,3,0,2,5.520000000000003,2.0,5.0
278,2025-04-21 15:53:22.053741,TCP,2892,Reconnaissance,8.71,Exploit Attempt,15,0,21,4,5,0,1,5.870000000000002,3.0,2.0
279,2025-04-21 12:34:15.053741,ICMP,899,Normal,0.39,Port Scan,12,0,21,4,3,4,0,3.126666666666669,5.0,3.0
280,2025-04-21 14:07:42.053741,TCP,117,Normal,0.87,Login,14,0,21,4,3,2,1,3.323333333333336,3.0,5.0
281,2025-04-21 13:49:25.053741,UDP,1030,Reconnaissance,6.96,File Transfer,13,0,21,4,5,1,2,2.740000000000002,3.0,3.0
282,2025-04-21 15:28:30.053741,UDP,6037,Reconnaissance,7.98,Port Scan,15,0,21,4,5,4,2,5.270000000000002,5.0,3.0
283,2025-04-21 12:58:18.053741,UDP,5795,Normal,0.74,Login,12,0,21,4,3,2,2,5.226666666666669,5.0,5.0
284,2025-04-21 12:39:34.053741,UDP,6986,Normal,2.12,Exploit Attempt,12,0,21,4,3,0,2,3.6133333333333355,3.0,5.0
285,2025-04-21 13:03:27.053741,TCP,2868,Normal,1.21,File Transfer,13,0,21,4,3,1,1,1.3566666666666691,3.0,3.0
286,2025-04-21 15:50:30.053741,TCP,1433,Normal,2.92,File Transfer,15,0,21,4,3,1,1,2.0833333333333357,3.0,3.0
287,2025-04-21 12:16:03.053741,ICMP,7630,Normal,2.72,Port Scan,12,0,21,4,3,4,0,2.2833333333333354,3.0,3.0
288,2025-04-21 16:44:54.053741,TCP,2020,Normal,2.75,File Transfer,16,0,21,4,3,1,1,2.796666666666669,3.0,3.0
289,2025-04-21 15:09:33.053741,TCP,7734,Malware,7.83,Exploit Attempt,15,0,21,4,2,0,1,4.433333333333336,3.0,3.0
290,2025-04-21 16:32:22.053741,UDP,2402,Normal,0.91,File Transfer,16,0,21,4,3,1,2,3.8300000000000023,2.0,3.0
291,2025-04-21 14:27:12.053741,TCP,2346,Normal,2.64,Exploit Attempt,14,0,21,4,3,0,1,3.793333333333336,3.0,2.0
292,2025-04-21 16:48:50.053741,TCP,5672,DDoS,7.65,Suspicious Traffic,16,0,21,4,1,5,1,3.733333333333336,3.0,3.0
293,2025-04-21 13:54:01.053741,ICMP,6721,Normal,0.31,Normal Activity,13,0,21,4,3,3,0,3.5333333333333363,1.0,3.0
294,2025-04-21 14:48:18.053741,UDP,5419,Normal,1.69,Suspicious Traffic,14,0,21,4,3,5,2,3.216666666666669,3.0,1.0
295,2025-04-21 16:07:32.053741,TCP,5334,Brute Force,8.57,Port Scan,16,0,21,4,0,4,1,3.5233333333333356,3.0,3.0
296,2025-04-21 15:43:42.053741,ICMP,258,Normal,1.3,File Transfer,15,0,21,4,3,1,0,3.8533333333333357,0.0,3.0
297,2025-04-21 15:34:33.053741,TCP,1603,Normal,0.56,Login,15,0,21,4,3,2,1,3.476666666666669,3.0,0.0
298,2025-04-21 13:21:10.053741,TCP,6591,Malware,8.06,File Transfer,13,0,21,4,2,1,1,3.306666666666669,3.0,3.0
299,2025-04-21 12:41:34.053741,UDP,346,Brute Force,9.99,Exploit Attempt,12,0,21,4,0,0,2,6.203333333333336,2.0,3.0
300,2025-04-21 14:41:42.053741,TCP,3456,Malware,6.09,Normal Activity,14,0,21,4,2,3,1,8.046666666666669,0.0,2.0
301,2025-04-21 14:47:15.053741,UDP,4160,Normal,1.87,Port Scan,14,0,21,4,3,4,2,5.983333333333335,2.0,0.0
302,2025-04-21 13:07:08.053741,UDP,4721,Normal,1.02,Suspicious Traffic,13,0,21,4,3,5,2,2.993333333333336,3.0,2.0
303,2025-04-21 15:33:48.053741,TCP,6865,DDoS,9.24,Suspicious Traffic,15,0,21,4,1,5,1,4.043333333333336,3.0,3.0
304,2025-04-21 15:49:42.053741,UDP,3610,Normal,1.29,File Transfer,15,0,21,4,3,1,2,3.8500000000000028,1.0,3.0
305,2025-04-21 16:46:22.053741,ICMP,505,Normal,2.66,Login,16,0,21,4,3,2,0,4.396666666666669,3.0,1.0
306,2025-04-21 12:42:30.053741,TCP,435,Phishing,9.05,Normal Activity,12,0,21,4,4,3,1,4.333333333333337,3.0,3.0
307,2025-04-21 14:24:58.053741,ICMP,3833,Reconnaissance,6.05,Normal Activity,14,0,21,4,5,3,0,5.920000000000003,4.0,3.0
308,2025-04-21 13:28:58.053741,TCP,6484,Normal,2.06,File Transfer,13,0,21,4,3,1,1,5.720000000000002,5.0,4.0
309,2025-04-21 15:22:33.053741,UDP,1470,Normal,0.73,File Transfer,15,0,21,4,3,1,2,2.946666666666669,3.0,5.0
310,2025-04-21 12:17:12.053741,TCP,2262,Normal,2.39,Login,12,0,21,4,3,2,1,1.726666666666669,3.0,3.0
311,2025-04-21 15:08:18.053741,TCP,1273,Normal,0.67,Exploit Attempt,15,0,21,4,3,0,1,1.2633333333333356,3.0,3.0
312,2025-04-21 16:21:42.053741,ICMP,7797,Normal,2.09,Port Scan,16,0,21,4,3,4,0,1.7166666666666692,3.0,3.0
313,2025-04-21 15:14:43.053741,TCP,691,Normal,1.95,Normal Activity,15,0,21,4,3,3,1,1.5700000000000023,3.0,3.0
314,2025-04-21 13:30:40.053741,ICMP,3145,Normal,0.98,Normal Activity,13,0,21,4,3,3,0,1.6733333333333356,3.0,3.0
315,2025-04-21 16:03:12.053741,ICMP,4474,Normal,1.28,Suspicious Traffic,16,0,21,4,3,5,0,1.4033333333333358,3.0,3.0
316,2025-04-21 14:29:10.053741,UDP,2556,Brute Force,6.86,Exploit Attempt,14,0,21,4,0,0,2,3.0400000000000027,3.0,3.0
317,2025-04-21 14:50:46.053741,UDP,1760,Normal,1.14,File Transfer,14,0,21,4,3,1,2,3.0933333333333355,0.0,3.0
318,2025-04-21 17:03:48.053741,TCP,3795,Brute Force,7.49,File Transfer,17,0,21,4,0,1,1,5.163333333333336,3.0,0.0
319,2025-04-21 15:29:03.053741,TCP,4752,Normal,1.52,Login,15,0,21,4,3,2,1,3.383333333333335,0.0,3.0
320,2025-04-21 14:52:22.053741,ICMP,7659,DDoS,9.02,Port Scan,14,0,21,4,1,4,0,6.0100000000000025,3.0,0.0
321,2025-04-21 15:46:24.053741,TCP,4636,Normal,1.63,Login,15,0,21,4,3,2,1,4.056666666666668,1.0,3.0
322,2025-04-21 13:49:02.053741,ICMP,1368,Brute Force,6.05,Suspicious Traffic,13,0,21,4,0,5,0,5.566666666666669,3.0,1.0
323,2025-04-21 12:44:46.053741,TCP,787,Normal,2.18,Suspicious Traffic,12,0,21,4,3,5,1,3.286666666666669,0.0,3.0
324,2025-04-21 16:53:18.053741,UDP,6149,Normal,0.08,Login,16,0,21,4,3,2,2,2.7700000000000027,3.0,0.0
325,2025-04-21 14:11:42.053741,TCP,5944,DDoS,6.63,Exploit Attempt,14,0,21,4,1,0,1,2.963333333333336,3.0,3.0
326,2025-04-21 17:27:42.053741,UDP,5332,Phishing,6.11,File Transfer,17,0,21,4,4,1,2,4.273333333333336,1.0,3.0
327,2025-04-21 12:07:09.053741,TCP,1049,Normal,0.92,Port Scan,12,0,21,4,3,4,1,4.5533333333333355,4.0,1.0
328,2025-04-21 16:45:58.053741,ICMP,1807,Normal,1.86,Port Scan,16,0,21,4,3,4,0,2.963333333333336,3.0,4.0
329,2025-04-21 16:35:52.053741,ICMP,6112,Malware,8.13,Exploit Attempt,16,0,21,4,2,0,0,3.636666666666669,3.0,3.0
330,2025-04-21 17:20:42.053741,ICMP,1150,Normal,2.16,Normal Activity,17,0,21,4,3,3,0,4.050000000000003,2.0,3.0
331,2025-04-21 15:20:18.053741,TCP,5435,Normal,1.84,Port Scan,15,0,21,4,3,4,1,4.0433333333333366,3.0,2.0
332,2025-04-21 15:20:54.053741,UDP,2431,Normal,1.56,Login,15,0,21,4,3,2,2,1.853333333333336,3.0,3.0
333,2025-04-21 15:54:48.053741,TCP,481,Normal,0.7,Port Scan,15,0,21,4,3,4,1,1.366666666666669,3.0,3.0
334,2025-04-21 13:08:30.053741,ICMP,2868,Normal,0.39,Exploit Attempt,13,0,21,4,3,0,0,0.8833333333333359,3.0,3.0
335,2025-04-21 15:56:12.053741,ICMP,6722,Normal,2.76,File Transfer,15,0,21,4,3,1,0,1.2833333333333357,3.0,3.0
336,2025-04-21 13:14:30.053741,UDP,4106,DDoS,7.58,Login,13,0,21,4,1,2,2,3.5766666666666693,3.0,3.0
337,2025-04-21 17:05:00.053741,UDP,7177,Normal,1.8,File Transfer,17,0,21,4,3,1,2,4.046666666666669,1.0,3.0
338,2025-04-21 16:43:22.053741,UDP,7545,Normal,1.68,Suspicious Traffic,16,0,21,4,3,5,2,3.6866666666666688,3.0,1.0
339,2025-04-21 13:32:06.053741,TCP,2513,Reconnaissance,6.54,Port Scan,13,0,21,4,5,4,1,3.340000000000002,3.0,3.0
340,2025-04-21 14:12:02.053741,TCP,6227,Normal,0.42,Suspicious Traffic,14,0,21,4,3,5,1,2.8800000000000026,5.0,3.0
341,2025-04-21 14:18:06.053741,UDP,7146,Normal,2.42,Normal Activity,14,0,21,4,3,3,2,3.1266666666666687,3.0,5.0
342,2025-04-21 12:41:36.053741,UDP,5460,Normal,0.94,Exploit Attempt,12,0,21,4,3,0,2,1.2600000000000027,3.0,3.0
343,2025-04-21 16:01:48.053741,TCP,6948,Normal,2.55,Exploit Attempt,16,0,21,4,3,0,1,1.9700000000000024,3.0,3.0
344,2025-04-21 12:47:34.053741,UDP,2587,Reconnaissance,7.51,Normal Activity,12,0,21,4,5,3,2,3.666666666666669,3.0,3.0
345,2025-04-21 16:37:42.053741,ICMP,1282,DDoS,7.2,Login,16,0,21,4,1,2,0,5.7533333333333365,5.0,3.0
346,2025-04-21 17:24:38.053741,UDP,5722,Normal,0.62,Suspicious Traffic,17,0,21,4,3,5,2,5.110000000000002,1.0,5.0
347,2025-04-21 13:51:35.053741,UDP,1440,Normal,2.05,File Transfer,13,0,21,4,3,1,2,3.2900000000000027,3.0,1.0
348,2025-04-21 15:01:30.053741,UDP,188,Phishing,9.98,Exploit Attempt,15,0,21,4,4,0,2,4.2166666666666694,3.0,3.0
349,2025-04-21 16:35:05.053741,UDP,267,Normal,1.81,Exploit Attempt,16,0,21,4,3,0,2,4.613333333333337,4.0,3.0
350,2025-04-21 16:59:12.053741,UDP,7604,Normal,2.96,Normal Activity,16,0,21,4,3,3,2,4.91666666666667,3.0,4.0
351,2025-04-21 17:35:09.053741,TCP,538,Normal,2.78,File Transfer,17,0,21,4,3,1,1,2.5166666666666697,3.0,3.0
352,2025-04-21 13:53:10.053741,ICMP,1162,Normal,2.96,Login,13,0,21,4,3,2,0,2.9000000000000035,3.0,3.0
353,2025-04-21 15:09:58.053741,TCP,1931,Normal,0.86,Port Scan,15,0,21,4,3,4,1,2.200000000000003,3.0,3.0
354,2025-04-21 12:48:54.053741,ICMP,3893,DDoS,7.52,Exploit Attempt,12,0,21,4,1,0,0,3.780000000000003,3.0,3.0
355,2025-04-21 12:31:17.053741,TCP,5092,Normal,0.15,Login,12,0,21,4,3,2,1,2.843333333333337,1.0,3.0
356,2025-04-21 12:13:34.053741,UDP,6606,DDoS,8.74,Suspicious Traffic,12,0,21,4,1,5,2,5.470000000000003,3.0,1.0
357,2025-04-21 16:29:27.053741,TCP,3769,Normal,1.5,Login,16,0,21,4,3,2,1,3.4633333333333365,1.0,3.0
358,2025-04-21 16:48:06.053741,ICMP,118,Normal,0.12,Suspicious Traffic,16,0,21,4,3,5,0,3.4533333333333363,3.0,1.0
359,2025-04-21 17:00:52.053741,TCP,633,Normal,1.29,File Transfer,17,0,21,4,3,1,1,0.970000000000003,3.0,3.0
360,2025-04-21 13:19:42.053741,TCP,4119,Normal,0.88,Normal Activity,13,0,21,4,3,3,1,0.7633333333333363,3.0,3.0
361,2025-04-21 14:20:05.053741,TCP,1585,Normal,2.6,Suspicious Traffic,14,0,21,4,3,5,1,1.5900000000000027,3.0,3.0
362,2025-04-21 16:03:02.053741,UDP,1382,Normal,0.48,File Transfer,16,0,21,4,3,1,2,1.320000000000003,3.0,3.0
363,2025-04-21 13:32:27.053741,ICMP,7098,Normal,1.14,File Transfer,13,0,21,4,3,1,0,1.4066666666666696,3.0,3.0
364,2025-04-21 17:35:22.053741,ICMP,5812,Normal,0.56,Normal Activity,17,0,21,4,3,3,0,0.7266666666666696,3.0,3.0
365,2025-04-21 17:36:17.053741,TCP,5359,Normal,0.4,Login,17,0,21,4,3,2,1,0.700000000000003,3.0,3.0
366,2025-04-21 14:22:00.053741,TCP,2041,Normal,0.76,File Transfer,14,0,21,4,3,1,1,0.5733333333333364,3.0,3.0
367,2025-04-21 14:46:51.053741,ICMP,2619,Normal,1.54,Exploit Attempt,14,0,21,4,3,0,0,0.900000000000003,3.0,3.0
368,2025-04-21 14:41:10.053741,TCP,3407,Normal,1.35,Exploit Attempt,14,0,21,4,3,0,1,1.2166666666666697,3.0,3.0
369,2025-04-21 14:35:27.053741,TCP,66,Brute Force,6.12,Port Scan,14,0,21,4,0,4,1,3.003333333333336,3.0,3.0
370,2025-04-21 16:26:52.053741,TCP,2116,Normal,2.5,Port Scan,16,0,21,4,3,4,1,3.3233333333333364,0.0,3.0
371,2025-04-21 14:48:39.053741,ICMP,1559,Normal,0.56,File Transfer,14,0,21,4,3,1,0,3.0600000000000036,3.0,0.0
372,2025-04-21 17:17:54.053741,ICMP,2013,Normal,2.21,Port Scan,17,0,21,4,3,4,0,1.7566666666666695,3.0,3.0
373,2025-04-21 15:33:04.053741,ICMP,2672,Normal,0.33,Normal Activity,15,0,21,4,3,3,0,1.0333333333333363,3.0,3.0
374,2025-04-21 17:07:08.053741,UDP,7631,Normal,1.4,Exploit Attempt,17,0,21,4,3,0,2,1.3133333333333364,3.0,3.0
375,2025-04-21 13:16:42.053741,TCP,2017,Malware,7.44,Exploit Attempt,13,0,21,4,2,0,1,3.0566666666666698,3.0,3.0
376,2025-04-21 13:29:26.053741,TCP,375,Normal,0.04,Suspicious Traffic,13,0,21,4,3,5,1,2.960000000000003,2.0,3.0
377,2025-04-21 12:14:16.053741,ICMP,776,Normal,2.81,Suspicious Traffic,12,0,21,4,3,5,0,3.4300000000000033,3.0,2.0
378,2025-04-21 17:10:24.053741,ICMP,710,Malware,6.41,Exploit Attempt,17,0,21,4,2,0,0,3.08666666666667,3.0,3.0
379,2025-04-21 15:42:47.053741,TCP,1522,Normal,2.65,Login,15,0,21,4,3,2,1,3.9566666666666706,2.0,3.0
380,2025-04-21 18:02:42.053741,TCP,4777,Brute Force,7.06,Exploit Attempt,18,0,21,4,0,0,1,5.3733333333333375,3.0,2.0
381,2025-04-21 14:34:06.053741,ICMP,2188,Normal,0.46,Normal Activity,14,0,21,4,3,3,0,3.3900000000000037,0.0,3.0
382,2025-04-21 14:09:02.053741,TCP,877,Phishing,9.96,File Transfer,14,0,21,4,4,1,1,5.826666666666671,3.0,0.0
383,2025-04-21 13:43:50.053741,TCP,5570,Reconnaissance,8.64,Login,13,0,21,4,5,2,1,6.353333333333338,4.0,3.0
384,2025-04-21 16:30:30.053741,TCP,4105,Phishing,7.89,Port Scan,16,0,21,4,4,4,1,8.830000000000004,5.0,4.0
385,2025-04-21 12:40:12.053741,ICMP,8072,Normal,2.19,Login,12,0,21,4,3,2,0,6.240000000000003,4.0,5.0
386,2025-04-21 18:14:50.053741,ICMP,7920,Normal,2.3,Port Scan,18,0,21,4,3,4,0,4.12666666666667,3.0,4.0
387,2025-04-21 17:17:45.053741,ICMP,5237,Reconnaissance,6.17,Login,17,0,21,4,5,2,0,3.553333333333337,3.0,3.0
388,2025-04-21 12:21:06.053741,ICMP,3676,Normal,0.85,Login,12,0,21,4,3,2,0,3.1066666666666705,5.0,3.0
389,2025-04-21 18:04:46.053741,UDP,4870,Phishing,9.75,File Transfer,18,0,21,4,4,1,2,5.590000000000003,3.0,5.0
