,Unnamed: 0,timestamp,protocol,port,attack_type,severity,event_type,hour,day_of_week,day,month,attack_type_encoded,event_type_encoded,protocol_encoded
246,246,2025-04-21 15:30:48.053741,TCP,1858,Normal,2.56,Normal Activity,15,0,21,4,3,3,1
247,247,2025-04-21 15:19:18.053741,ICMP,4492,Normal,0.54,Normal Activity,15,0,21,4,3,3,0
248,248,2025-04-21 15:32:30.053741,UDP,887,Brute Force,8.04,Login,15,0,21,4,0,2,2
249,249,2025-04-21 12:39:03.053741,TCP,2169,Normal,1.44,Normal Activity,12,0,21,4,3,3,1
250,250,2025-04-21 12:30:52.053741,ICMP,4237,Malware,7.8,Exploit Attempt,12,0,21,4,2,0,0
251,251,2025-04-21 14:36:29.053741,TCP,4879,Phishing,7.16,Normal Activity,14,0,21,4,4,3,1
252,252,2025-04-21 13:38:18.053741,ICMP,2398,Normal,2.05,Exploit Attempt,13,0,21,4,3,0,0
253,253,2025-04-21 15:28:19.053741,TCP,3282,Phishing,9.91,Exploit Attempt,15,0,21,4,4,0,1
254,254,2025-04-21 14:46:48.053741,TCP,5001,DDoS,9.0,Login,14,0,21,4,1,2,1
255,255,2025-04-21 14:43:12.053741,UDP,2705,Malware,9.05,Exploit Attempt,14,0,21,4,2,0,2
256,256,2025-04-21 13:18:30.053741,UDP,3388,Normal,0.52,File Transfer,13,0,21,4,3,1,2
257,257,2025-04-21 14:05:55.053741,TCP,5579,Normal,1.26,Suspicious Traffic,14,0,21,4,3,5,1
258,258,2025-04-21 15:23:48.053741,ICMP,3557,Normal,1.9,Suspicious Traffic,15,0,21,4,3,5,0
259,259,2025-04-21 15:37:32.053741,UDP,1862,Normal,2.85,Port Scan,15,0,21,4,3,4,2
260,260,2025-04-21 13:50:02.053741,ICMP,5256,Normal,2.33,File Transfer,13,0,21,4,3,1,0
261,261,2025-04-21 14:38:18.053741,TCP,4161,Normal,2.66,File Transfer,14,0,21,4,3,1,1
262,262,2025-04-21 12:10:26.053741,ICMP,1679,Normal,0.52,Exploit Attempt,12,0,21,4,3,0,0
263,263,2025-04-21 13:24:59.053741,ICMP,5084,Normal,1.88,Login,13,0,21,4,3,2,0
264,264,2025-04-21 15:15:18.053741,UDP,2521,Normal,1.39,Suspicious Traffic,15,0,21,4,3,5,2
265,265,2025-04-21 16:17:52.053741,TCP,6717,Normal,0.01,File Transfer,16,0,21,4,3,1,1
266,266,2025-04-21 13:17:04.053741,UDP,6005,Normal,0.11,Exploit Attempt,13,0,21,4,3,0,2
267,267,2025-04-21 13:17:21.053741,ICMP,8072,Normal,1.99,Suspicious Traffic,13,0,21,4,3,5,0
268,268,2025-04-21 14:20:10.053741,TCP,1593,Normal,0.92,Suspicious Traffic,14,0,21,4,3,5,1
269,269,2025-04-21 14:56:33.053741,ICMP,4006,Normal,0.43,Login,14,0,21,4,3,2,0
270,270,2025-04-21 13:22:42.053741,UDP,6467,Normal,2.83,Exploit Attempt,13,0,21,4,3,0,2
271,271,2025-04-21 12:55:54.053741,ICMP,1044,Normal,0.42,Login,12,0,21,4,3,2,0
272,272,2025-04-21 14:40:22.053741,ICMP,7152,Normal,2.91,Login,14,0,21,4,3,2,0
273,273,2025-04-21 13:23:36.053741,UDP,7262,Normal,2.88,Port Scan,13,0,21,4,3,4,2
274,274,2025-04-21 14:14:08.053741,UDP,4908,DDoS,6.84,Suspicious Traffic,14,0,21,4,1,5,2
275,275,2025-04-21 16:36:42.053741,ICMP,1426,Reconnaissance,7.66,Port Scan,16,0,21,4,5,4,0
276,276,2025-04-21 12:38:30.053741,TCP,7841,Malware,8.62,Port Scan,12,0,21,4,2,4,1
277,277,2025-04-21 13:47:53.053741,UDP,5062,Normal,0.28,Exploit Attempt,13,0,21,4,3,0,2
278,278,2025-04-21 15:53:22.053741,TCP,2892,Reconnaissance,8.71,Exploit Attempt,15,0,21,4,5,0,1
279,279,2025-04-21 12:34:15.053741,ICMP,899,Normal,0.39,Port Scan,12,0,21,4,3,4,0
280,280,2025-04-21 14:07:42.053741,TCP,117,Normal,0.87,Login,14,0,21,4,3,2,1
281,281,2025-04-21 13:49:25.053741,UDP,1030,Reconnaissance,6.96,File Transfer,13,0,21,4,5,1,2
282,282,2025-04-21 15:28:30.053741,UDP,6037,Reconnaissance,7.98,Port Scan,15,0,21,4,5,4,2
283,283,2025-04-21 12:58:18.053741,UDP,5795,Normal,0.74,Login,12,0,21,4,3,2,2
284,284,2025-04-21 12:39:34.053741,UDP,6986,Normal,2.12,Exploit Attempt,12,0,21,4,3,0,2
285,285,2025-04-21 13:03:27.053741,TCP,2868,Normal,1.21,File Transfer,13,0,21,4,3,1,1
286,286,2025-04-21 15:50:30.053741,TCP,1433,Normal,2.92,File Transfer,15,0,21,4,3,1,1
287,287,2025-04-21 12:16:03.053741,ICMP,7630,Normal,2.72,Port Scan,12,0,21,4,3,4,0
288,288,2025-04-21 16:44:54.053741,TCP,2020,Normal,2.75,File Transfer,16,0,21,4,3,1,1
289,289,2025-04-21 15:09:33.053741,TCP,7734,Malware,7.83,Exploit Attempt,15,0,21,4,2,0,1
290,290,2025-04-21 16:32:22.053741,UDP,2402,Normal,0.91,File Transfer,16,0,21,4,3,1,2
291,291,2025-04-21 14:27:12.053741,TCP,2346,Normal,2.64,Exploit Attempt,14,0,21,4,3,0,1
292,292,2025-04-21 16:48:50.053741,TCP,5672,DDoS,7.65,Suspicious Traffic,16,0,21,4,1,5,1
293,293,2025-04-21 13:54:01.053741,ICMP,6721,Normal,0.31,Normal Activity,13,0,21,4,3,3,0
294,294,2025-04-21 14:48:18.053741,UDP,5419,Normal,1.69,Suspicious Traffic,14,0,21,4,3,5,2
295,295,2025-04-21 16:07:32.053741,TCP,5334,Brute Force,8.57,Port Scan,16,0,21,4,0,4,1
296,296,2025-04-21 15:43:42.053741,ICMP,258,Normal,1.3,File Transfer,15,0,21,4,3,1,0
297,297,2025-04-21 15:34:33.053741,TCP,1603,Normal,0.56,Login,15,0,21,4,3,2,1
298,298,2025-04-21 13:21:10.053741,TCP,6591,Malware,8.06,File Transfer,13,0,21,4,2,1,1
299,299,2025-04-21 12:41:34.053741,UDP,346,Brute Force,9.99,Exploit Attempt,12,0,21,4,0,0,2
300,300,2025-04-21 14:41:42.053741,TCP,3456,Malware,6.09,Normal Activity,14,0,21,4,2,3,1
301,301,2025-04-21 14:47:15.053741,UDP,4160,Normal,1.87,Port Scan,14,0,21,4,3,4,2
302,302,2025-04-21 13:07:08.053741,UDP,4721,Normal,1.02,Suspicious Traffic,13,0,21,4,3,5,2
303,303,2025-04-21 15:33:48.053741,TCP,6865,DDoS,9.24,Suspicious Traffic,15,0,21,4,1,5,1
304,304,2025-04-21 15:49:42.053741,UDP,3610,Normal,1.29,File Transfer,15,0,21,4,3,1,2
305,305,2025-04-21 16:46:22.053741,ICMP,505,Normal,2.66,Login,16,0,21,4,3,2,0
306,306,2025-04-21 12:42:30.053741,TCP,435,Phishing,9.05,Normal Activity,12,0,21,4,4,3,1
307,307,2025-04-21 14:24:58.053741,ICMP,3833,Reconnaissance,6.05,Normal Activity,14,0,21,4,5,3,0
308,308,2025-04-21 13:28:58.053741,TCP,6484,Normal,2.06,File Transfer,13,0,21,4,3,1,1
309,309,2025-04-21 15:22:33.053741,UDP,1470,Normal,0.73,File Transfer,15,0,21,4,3,1,2
310,310,2025-04-21 12:17:12.053741,TCP,2262,Normal,2.39,Login,12,0,21,4,3,2,1
311,311,2025-04-21 15:08:18.053741,TCP,1273,Normal,0.67,Exploit Attempt,15,0,21,4,3,0,1
312,312,2025-04-21 16:21:42.053741,ICMP,7797,Normal,2.09,Port Scan,16,0,21,4,3,4,0
313,313,2025-04-21 15:14:43.053741,TCP,691,Normal,1.95,Normal Activity,15,0,21,4,3,3,1
314,314,2025-04-21 13:30:40.053741,ICMP,3145,Normal,0.98,Normal Activity,13,0,21,4,3,3,0
315,315,2025-04-21 16:03:12.053741,ICMP,4474,Normal,1.28,Suspicious Traffic,16,0,21,4,3,5,0
316,316,2025-04-21 14:29:10.053741,UDP,2556,Brute Force,6.86,Exploit Attempt,14,0,21,4,0,0,2
317,317,2025-04-21 14:50:46.053741,UDP,1760,Normal,1.14,File Transfer,14,0,21,4,3,1,2
318,318,2025-04-21 17:03:48.053741,TCP,3795,Brute Force,7.49,File Transfer,17,0,21,4,0,1,1
319,319,2025-04-21 15:29:03.053741,TCP,4752,Normal,1.52,Login,15,0,21,4,3,2,1
320,320,2025-04-21 14:52:22.053741,ICMP,7659,DDoS,9.02,Port Scan,14,0,21,4,1,4,0
321,321,2025-04-21 15:46:24.053741,TCP,4636,Normal,1.63,Login,15,0,21,4,3,2,1
322,322,2025-04-21 13:49:02.053741,ICMP,1368,Brute Force,6.05,Suspicious Traffic,13,0,21,4,0,5,0
323,323,2025-04-21 12:44:46.053741,TCP,787,Normal,2.18,Suspicious Traffic,12,0,21,4,3,5,1
324,324,2025-04-21 16:53:18.053741,UDP,6149,Normal,0.08,Login,16,0,21,4,3,2,2
325,325,2025-04-21 14:11:42.053741,TCP,5944,DDoS,6.63,Exploit Attempt,14,0,21,4,1,0,1
326,326,2025-04-21 17:27:42.053741,UDP,5332,Phishing,6.11,File Transfer,17,0,21,4,4,1,2
327,327,2025-04-21 12:07:09.053741,TCP,1049,Normal,0.92,Port Scan,12,0,21,4,3,4,1
328,328,2025-04-21 16:45:58.053741,ICMP,1807,Normal,1.86,Port Scan,16,0,21,4,3,4,0
329,329,2025-04-21 16:35:52.053741,ICMP,6112,Malware,8.13,Exploit Attempt,16,0,21,4,2,0,0
330,330,2025-04-21 17:20:42.053741,ICMP,1150,Normal,2.16,Normal Activity,17,0,21,4,3,3,0
331,331,2025-04-21 15:20:18.053741,TCP,5435,Normal,1.84,Port Scan,15,0,21,4,3,4,1
332,332,2025-04-21 15:20:54.053741,UDP,2431,Normal,1.56,Login,15,0,21,4,3,2,2
333,333,2025-04-21 15:54:48.053741,TCP,481,Normal,0.7,Port Scan,15,0,21,4,3,4,1
334,334,2025-04-21 13:08:30.053741,ICMP,2868,Normal,0.39,Exploit Attempt,13,0,21,4,3,0,0
335,335,2025-04-21 15:56:12.053741,ICMP,6722,Normal,2.76,File Transfer,15,0,21,4,3,1,0
336,336,2025-04-21 13:14:30.053741,UDP,4106,DDoS,7.58,Login,13,0,21,4,1,2,2
337,337,2025-04-21 17:05:00.053741,UDP,7177,Normal,1.8,File Transfer,17,0,21,4,3,1,2
338,338,2025-04-21 16:43:22.053741,UDP,7545,Normal,1.68,Suspicious Traffic,16,0,21,4,3,5,2
339,339,2025-04-21 13:32:06.053741,TCP,2513,Reconnaissance,6.54,Port Scan,13,0,21,4,5,4,1
340,340,2025-04-21 14:12:02.053741,TCP,6227,Normal,0.42,Suspicious Traffic,14,0,21,4,3,5,1
341,341,2025-04-21 14:18:06.053741,UDP,7146,Normal,2.42,Normal Activity,14,0,21,4,3,3,2
342,342,2025-04-21 12:41:36.053741,UDP,5460,Normal,0.94,Exploit Attempt,12,0,21,4,3,0,2
343,343,2025-04-21 16:01:48.053741,TCP,6948,Normal,2.55,Exploit Attempt,16,0,21,4,3,0,1
344,344,2025-04-21 12:47:34.053741,UDP,2587,Reconnaissance,7.51,Normal Activity,12,0,21,4,5,3,2
345,345,2025-04-21 16:37:42.053741,ICMP,1282,DDoS,7.2,Login,16,0,21,4,1,2,0
346,346,2025-04-21 17:24:38.053741,UDP,5722,Normal,0.62,Suspicious Traffic,17,0,21,4,3,5,2
347,347,2025-04-21 13:51:35.053741,UDP,1440,Normal,2.05,File Transfer,13,0,21,4,3,1,2
348,348,2025-04-21 15:01:30.053741,UDP,188,Phishing,9.98,Exploit Attempt,15,0,21,4,4,0,2
349,349,2025-04-21 16:35:05.053741,UDP,267,Normal,1.81,Exploit Attempt,16,0,21,4,3,0,2
350,350,2025-04-21 16:59:12.053741,UDP,7604,Normal,2.96,Normal Activity,16,0,21,4,3,3,2
351,351,2025-04-21 17:35:09.053741,TCP,538,Normal,2.78,File Transfer,17,0,21,4,3,1,1
352,352,2025-04-21 13:53:10.053741,ICMP,1162,Normal,2.96,Login,13,0,21,4,3,2,0
353,353,2025-04-21 15:09:58.053741,TCP,1931,Normal,0.86,Port Scan,15,0,21,4,3,4,1
354,354,2025-04-21 12:48:54.053741,ICMP,3893,DDoS,7.52,Exploit Attempt,12,0,21,4,1,0,0
355,355,2025-04-21 12:31:17.053741,TCP,5092,Normal,0.15,Login,12,0,21,4,3,2,1
356,356,2025-04-21 12:13:34.053741,UDP,6606,DDoS,8.74,Suspicious Traffic,12,0,21,4,1,5,2
357,357,2025-04-21 16:29:27.053741,TCP,3769,Normal,1.5,Login,16,0,21,4,3,2,1
358,358,2025-04-21 16:48:06.053741,ICMP,118,Normal,0.12,Suspicious Traffic,16,0,21,4,3,5,0
359,359,2025-04-21 17:00:52.053741,TCP,633,Normal,1.29,File Transfer,17,0,21,4,3,1,1
360,360,2025-04-21 13:19:42.053741,TCP,4119,Normal,0.88,Normal Activity,13,0,21,4,3,3,1
361,361,2025-04-21 14:20:05.053741,TCP,1585,Normal,2.6,Suspicious Traffic,14,0,21,4,3,5,1
362,362,2025-04-21 16:03:02.053741,UDP,1382,Normal,0.48,File Transfer,16,0,21,4,3,1,2
363,363,2025-04-21 13:32:27.053741,ICMP,7098,Normal,1.14,File Transfer,13,0,21,4,3,1,0
364,364,2025-04-21 17:35:22.053741,ICMP,5812,Normal,0.56,Normal Activity,17,0,21,4,3,3,0
365,365,2025-04-21 17:36:17.053741,TCP,5359,Normal,0.4,Login,17,0,21,4,3,2,1
366,366,2025-04-21 14:22:00.053741,TCP,2041,Normal,0.76,File Transfer,14,0,21,4,3,1,1
367,367,2025-04-21 14:46:51.053741,ICMP,2619,Normal,1.54,Exploit Attempt,14,0,21,4,3,0,0
368,368,2025-04-21 14:41:10.053741,TCP,3407,Normal,1.35,Exploit Attempt,14,0,21,4,3,0,1
369,369,2025-04-21 14:35:27.053741,TCP,66,Brute Force,6.12,Port Scan,14,0,21,4,0,4,1
370,370,2025-04-21 16:26:52.053741,TCP,2116,Normal,2.5,Port Scan,16,0,21,4,3,4,1
371,371,2025-04-21 14:48:39.053741,ICMP,1559,Normal,0.56,File Transfer,14,0,21,4,3,1,0
372,372,2025-04-21 17:17:54.053741,ICMP,2013,Normal,2.21,Port Scan,17,0,21,4,3,4,0
373,373,2025-04-21 15:33:04.053741,ICMP,2672,Normal,0.33,Normal Activity,15,0,21,4,3,3,0
374,374,2025-04-21 17:07:08.053741,UDP,7631,Normal,1.4,Exploit Attempt,17,0,21,4,3,0,2
375,375,2025-04-21 13:16:42.053741,TCP,2017,Malware,7.44,Exploit Attempt,13,0,21,4,2,0,1
376,376,2025-04-21 13:29:26.053741,TCP,375,Normal,0.04,Suspicious Traffic,13,0,21,4,3,5,1
377,377,2025-04-21 12:14:16.053741,ICMP,776,Normal,2.81,Suspicious Traffic,12,0,21,4,3,5,0
378,378,2025-04-21 17:10:24.053741,ICMP,710,Malware,6.41,Exploit Attempt,17,0,21,4,2,0,0
379,379,2025-04-21 15:42:47.053741,TCP,1522,Normal,2.65,Login,15,0,21,4,3,2,1
380,380,2025-04-21 18:02:42.053741,TCP,4777,Brute Force,7.06,Exploit Attempt,18,0,21,4,0,0,1
381,381,2025-04-21 14:34:06.053741,ICMP,2188,Normal,0.46,Normal Activity,14,0,21,4,3,3,0
382,382,2025-04-21 14:09:02.053741,TCP,877,Phishing,9.96,File Transfer,14,0,21,4,4,1,1
383,383,2025-04-21 13:43:50.053741,TCP,5570,Reconnaissance,8.64,Login,13,0,21,4,5,2,1
384,384,2025-04-21 16:30:30.053741,TCP,4105,Phishing,7.89,Port Scan,16,0,21,4,4,4,1
385,385,2025-04-21 12:40:12.053741,ICMP,8072,Normal,2.19,Login,12,0,21,4,3,2,0
386,386,2025-04-21 18:14:50.053741,ICMP,7920,Normal,2.3,Port Scan,18,0,21,4,3,4,0
387,387,2025-04-21 17:17:45.053741,ICMP,5237,Reconnaissance,6.17,Login,17,0,21,4,5,2,0
388,388,2025-04-21 12:21:06.053741,ICMP,3676,Normal,0.85,Login,12,0,21,4,3,2,0
389,389,2025-04-21 18:04:46.053741,UDP,4870,Phishing,9.75,File Transfer,18,0,21,4,4,1,2
390,390,2025-04-21 17:52:42.053741,UDP,6317,Normal,2.43,Port Scan,17,0,21,4,3,4,2
391,391,2025-04-21 15:36:45.053741,UDP,5152,Reconnaissance,7.9,Suspicious Traffic,15,0,21,4,5,5,2
392,392,2025-04-21 12:40:54.053741,UDP,319,Normal,0.12,Port Scan,12,0,21,4,3,4,2
393,393,2025-04-21 18:15:03.053741,UDP,3652,Phishing,8.66,Port Scan,18,0,21,4,4,4,2
394,394,2025-04-21 15:31:50.053741,TCP,4064,Normal,0.75,Port Scan,15,0,21,4,3,4,1
395,395,2025-04-21 15:52:07.053741,TCP,7357,Normal,2.39,Suspicious Traffic,15,0,21,4,3,5,1
396,396,2025-04-21 17:31:42.053741,UDP,3873,DDoS,6.19,Normal Activity,17,0,21,4,1,3,2
397,397,2025-04-21 13:40:57.053741,TCP,3201,Normal,1.56,Exploit Attempt,13,0,21,4,3,0,1
398,398,2025-04-21 13:21:18.053741,TCP,3576,Normal,1.07,Port Scan,13,0,21,4,3,4,1
399,399,2025-04-21 13:08:12.053741,TCP,4041,Normal,0.72,Normal Activity,13,0,21,4,3,3,1
400,400,2025-04-21 17:48:22.053741,TCP,1724,Normal,1.27,Login,17,0,21,4,3,2,1
401,401,2025-04-21 17:09:08.053741,UDP,5518,Normal,1.85,Login,17,0,21,4,3,2,2
402,402,2025-04-21 16:02:54.053741,ICMP,5631,Normal,0.4,File Transfer,16,0,21,4,3,1,0
403,403,2025-04-21 12:28:34.053741,TCP,6152,Normal,0.27,Suspicious Traffic,12,0,21,4,3,5,1
404,404,2025-04-21 12:35:22.053741,TCP,573,Normal,1.71,Port Scan,12,0,21,4,3,4,1
405,405,2025-04-21 16:18:12.053741,ICMP,3912,Reconnaissance,9.17,Login,16,0,21,4,5,2,0
406,406,2025-04-21 12:22:00.053741,ICMP,5446,Normal,1.41,File Transfer,12,0,21,4,3,1,0
407,407,2025-04-21 15:52:20.053741,ICMP,3175,Normal,1.31,Port Scan,15,0,21,4,3,4,0
408,408,2025-04-21 15:46:06.053741,ICMP,2691,Normal,0.54,Normal Activity,15,0,21,4,3,3,0
409,409,2025-04-21 17:56:10.053741,UDP,935,DDoS,9.86,Normal Activity,17,0,21,4,1,3,2
410,410,2025-04-21 13:30:32.053741,UDP,4891,Malware,8.87,Exploit Attempt,13,0,21,4,2,0,2
411,411,2025-04-21 18:32:09.053741,TCP,4359,DDoS,6.82,Port Scan,18,0,21,4,1,4,1
412,412,2025-04-21 15:41:26.053741,ICMP,6123,Normal,1.94,Exploit Attempt,15,0,21,4,3,0,0
413,413,2025-04-21 17:18:20.053741,UDP,6734,Normal,2.11,File Transfer,17,0,21,4,3,1,2
414,414,2025-04-21 14:05:54.053741,ICMP,238,Normal,0.03,Exploit Attempt,14,0,21,4,3,0,0
415,415,2025-04-21 17:47:32.053741,TCP,5796,Normal,0.98,Suspicious Traffic,17,0,21,4,3,5,1
416,416,2025-04-21 14:20:22.053741,TCP,5849,Normal,1.41,Login,14,0,21,4,3,2,1
417,417,2025-04-21 12:29:30.053741,ICMP,1882,DDoS,9.43,File Transfer,12,0,21,4,1,1,0
418,418,2025-04-21 14:48:54.053741,TCP,7552,Reconnaissance,6.6,Port Scan,14,0,21,4,5,4,1
419,419,2025-04-21 17:29:55.053741,ICMP,1386,Normal,2.69,Suspicious Traffic,17,0,21,4,3,5,0
420,420,2025-04-21 12:15:42.053741,ICMP,4691,Normal,2.1,Exploit Attempt,12,0,21,4,3,0,0
421,421,2025-04-21 15:53:15.053741,TCP,7048,Normal,2.77,Port Scan,15,0,21,4,3,4,1
422,422,2025-04-21 18:56:40.053741,ICMP,907,DDoS,8.08,Normal Activity,18,0,21,4,1,3,0
423,423,2025-04-21 18:01:15.053741,UDP,2734,Phishing,7.05,Suspicious Traffic,18,0,21,4,4,5,2
424,424,2025-04-21 18:51:34.053741,TCP,3950,Brute Force,9.43,Suspicious Traffic,18,0,21,4,0,5,1
425,425,2025-04-21 16:37:57.053741,TCP,4856,Normal,0.95,Suspicious Traffic,16,0,21,4,3,5,1
426,426,2025-04-21 17:21:12.053741,TCP,5342,Normal,1.98,File Transfer,17,0,21,4,3,1,1
427,427,2025-04-21 15:06:44.053741,TCP,7704,Normal,1.9,Login,15,0,21,4,3,2,1
428,428,2025-04-21 15:14:18.053741,ICMP,6588,Normal,0.34,Login,15,0,21,4,3,2,0
429,429,2025-04-21 17:02:00.053741,UDP,7375,Phishing,6.59,Port Scan,17,0,21,4,4,4,2
430,430,2025-04-21 17:24:12.053741,TCP,3127,Normal,0.86,Login,17,0,21,4,3,2,1
431,431,2025-04-21 18:29:36.053741,TCP,7327,Normal,3.0,Port Scan,18,0,21,4,3,4,1
432,432,2025-04-21 16:49:42.053741,UDP,1147,Normal,1.95,Port Scan,16,0,21,4,3,4,2
433,433,2025-04-21 12:08:55.053741,UDP,3935,Normal,2.49,Normal Activity,12,0,21,4,3,3,2
434,434,2025-04-21 15:02:32.053741,TCP,467,Normal,2.4,File Transfer,15,0,21,4,3,1,1
435,435,2025-04-21 15:53:42.053741,UDP,2621,Malware,6.14,Port Scan,15,0,21,4,2,4,2
436,436,2025-04-21 16:37:50.053741,UDP,4576,Normal,2.64,File Transfer,16,0,21,4,3,1,2
437,437,2025-04-21 15:47:29.053741,TCP,7879,Normal,1.93,File Transfer,15,0,21,4,3,1,1
438,438,2025-04-21 13:51:12.053741,ICMP,46,Normal,2.62,Exploit Attempt,13,0,21,4,3,0,0
439,439,2025-04-21 14:13:24.053741,TCP,5640,Normal,0.04,Exploit Attempt,14,0,21,4,3,0,1
440,440,2025-04-21 17:02:22.053741,TCP,503,Brute Force,6.85,File Transfer,17,0,21,4,0,1,1
441,441,2025-04-21 18:53:18.053741,TCP,5170,Malware,6.68,Normal Activity,18,0,21,4,2,3,1
442,442,2025-04-21 13:44:50.053741,TCP,5326,Normal,2.46,Normal Activity,13,0,21,4,3,3,1
443,443,2025-04-21 18:47:47.053741,UDP,5146,Normal,1.14,Exploit Attempt,18,0,21,4,3,0,2
444,444,2025-04-21 15:43:42.053741,TCP,2202,Normal,0.3,Login,15,0,21,4,3,2,1
445,445,2025-04-21 18:12:32.053741,TCP,3780,Normal,1.68,Port Scan,18,0,21,4,3,4,1
446,446,2025-04-21 18:57:58.053741,UDP,7751,Normal,1.03,Suspicious Traffic,18,0,21,4,3,5,2
447,447,2025-04-21 13:08:45.053741,TCP,922,Normal,1.93,Port Scan,13,0,21,4,3,4,1
448,448,2025-04-21 17:52:38.053741,TCP,563,Normal,1.32,Exploit Attempt,17,0,21,4,3,0,1
449,449,2025-04-21 15:01:18.053741,UDP,4470,DDoS,8.61,File Transfer,15,0,21,4,1,1,2
450,450,2025-04-21 16:39:12.053741,ICMP,2135,Normal,2.96,File Transfer,16,0,21,4,3,1,0
451,451,2025-04-21 12:31:46.053741,TCP,4243,Normal,1.96,Suspicious Traffic,12,0,21,4,3,5,1
452,452,2025-04-21 12:09:14.053741,ICMP,172,Normal,0.42,Exploit Attempt,12,0,21,4,3,0,0
453,453,2025-04-21 15:55:45.053741,UDP,5259,Normal,2.91,Exploit Attempt,15,0,21,4,3,0,2
454,454,2025-04-21 15:33:34.053741,ICMP,7216,Normal,0.08,Login,15,0,21,4,3,2,0
455,455,2025-04-21 12:09:17.053741,UDP,7541,Normal,0.96,Exploit Attempt,12,0,21,4,3,0,2
456,456,2025-04-21 18:06:30.053741,UDP,6190,Normal,1.03,Login,18,0,21,4,3,2,2
457,457,2025-04-21 15:27:21.053741,ICMP,5454,Normal,1.51,Port Scan,15,0,21,4,3,4,0
458,458,2025-04-21 19:32:04.053741,TCP,5826,Normal,1.12,Login,19,0,21,4,3,2,1
459,459,2025-04-21 18:31:51.053741,TCP,6753,Normal,1.64,Normal Activity,18,0,21,4,3,3,1
460,460,2025-04-21 19:18:42.053741,TCP,5249,Normal,1.65,Exploit Attempt,19,0,21,4,3,0,1
461,461,2025-04-21 12:55:29.053741,TCP,4068,Reconnaissance,6.16,Exploit Attempt,12,0,21,4,5,0,1
462,462,2025-04-21 14:58:48.053741,ICMP,1657,Normal,0.88,Port Scan,14,0,21,4,3,4,0
463,463,2025-04-21 15:30:03.053741,TCP,3199,Normal,1.95,Login,15,0,21,4,3,2,1
464,464,2025-04-21 18:43:50.053741,ICMP,5747,Normal,0.26,File Transfer,18,0,21,4,3,1,0
465,465,2025-04-21 19:46:42.053741,UDP,6227,Phishing,8.95,Port Scan,19,0,21,4,4,4,2
466,466,2025-04-21 16:25:46.053741,ICMP,2357,Malware,8.29,Exploit Attempt,16,0,21,4,2,0,0
467,467,2025-04-21 15:24:04.053741,ICMP,4742,Normal,0.8,Port Scan,15,0,21,4,3,4,0
468,468,2025-04-21 16:58:06.053741,TCP,1415,Normal,0.29,Normal Activity,16,0,21,4,3,3,1
469,469,2025-04-21 17:22:11.053741,UDP,76,Normal,0.89,Normal Activity,17,0,21,4,3,3,2
470,470,2025-04-21 15:17:32.053741,UDP,544,Normal,0.79,File Transfer,15,0,21,4,3,1,2
471,471,2025-04-21 16:36:27.053741,TCP,6834,Normal,2.02,Normal Activity,16,0,21,4,3,3,1
472,472,2025-04-21 15:18:22.053741,TCP,1425,Normal,2.72,Port Scan,15,0,21,4,3,4,1
473,473,2025-04-21 12:41:07.053741,ICMP,4980,Normal,1.42,Suspicious Traffic,12,0,21,4,3,5,0
474,474,2025-04-21 18:13:00.053741,UDP,4423,Normal,2.54,Normal Activity,18,0,21,4,3,3,2
475,475,2025-04-21 17:50:02.053741,ICMP,2008,DDoS,8.65,File Transfer,17,0,21,4,1,1,0
476,476,2025-04-21 17:11:06.053741,ICMP,1901,Normal,0.25,Login,17,0,21,4,3,2,0
477,477,2025-04-21 15:28:24.053741,ICMP,2116,DDoS,6.8,Normal Activity,15,0,21,4,1,3,0
478,478,2025-04-21 14:33:04.053741,UDP,2698,Normal,0.53,Port Scan,14,0,21,4,3,4,2
479,479,2025-04-21 18:40:52.053741,UDP,1017,Normal,0.27,Suspicious Traffic,18,0,21,4,3,5,2
480,480,2025-04-21 15:13:42.053741,UDP,2360,Reconnaissance,8.72,Exploit Attempt,15,0,21,4,5,0,2
481,481,2025-04-21 12:33:46.053741,UDP,1376,Normal,0.67,Port Scan,12,0,21,4,3,4,2
482,482,2025-04-21 17:31:04.053741,TCP,1807,Reconnaissance,9.13,Normal Activity,17,0,21,4,5,3,1
483,483,2025-04-21 19:00:18.053741,TCP,6566,Normal,1.42,Normal Activity,19,0,21,4,3,3,1
484,484,2025-04-21 18:36:58.053741,UDP,7665,Phishing,8.43,Normal Activity,18,0,21,4,4,3,2
485,485,2025-04-21 16:44:37.053741,UDP,815,Normal,1.1,Port Scan,16,0,21,4,3,4,2
486,486,2025-04-21 18:22:24.053741,ICMP,2271,Normal,0.72,Login,18,0,21,4,3,2,0
487,487,2025-04-21 13:39:06.053741,ICMP,3275,Normal,1.9,Suspicious Traffic,13,0,21,4,3,5,0
488,488,2025-04-21 12:09:50.053741,ICMP,2181,Normal,1.42,Port Scan,12,0,21,4,3,4,0
489,489,2025-04-21 18:49:12.053741,UDP,3743,Normal,1.76,Normal Activity,18,0,21,4,3,3,2
490,490,2025-04-21 16:31:12.053741,UDP,2876,Normal,1.19,Port Scan,16,0,21,4,3,4,2
491,491,2025-04-21 18:18:08.053741,TCP,1650,Normal,1.53,Login,18,0,21,4,3,2,1
492,492,2025-04-21 19:32:42.053741,TCP,4007,DDoS,6.34,Login,19,0,21,4,1,2,1
