,timestamp,source_ip,destination_ip,protocol,port,attack_type,severity,event_type
247,2025-04-21 15:19:18.053741,216.185.125.221,8.140.162.89,ICMP,4492,Normal,0.54,Normal Activity
248,2025-04-21 15:32:30.053741,210.189.170.61,207.137.171.208,UDP,887,Brute Force,8.04,Login
249,2025-04-21 12:39:03.053741,64.185.201.19,96.65.130.70,TCP,2169,Normal,1.44,Normal Activity
250,2025-04-21 12:30:52.053741,125.18.89.190,18.254.59.43,ICMP,4237,Malware,7.8,Exploit Attempt
251,2025-04-21 14:36:29.053741,213.36.83.213,126.247.160.167,TCP,4879,Phishing,7.16,Normal Activity
252,2025-04-21 13:38:18.053741,110.176.201.252,37.82.181.116,ICMP,2398,Normal,2.05,Exploit Attempt
253,2025-04-21 15:28:19.053741,136.169.190.20,75.204.85.60,TCP,3282,Phishing,9.91,Exploit Attempt
254,2025-04-21 14:46:48.053741,203.104.185.244,123.76.65.139,TCP,5001,DDoS,9.0,Login
255,2025-04-21 14:43:12.053741,3.97.201.179,129.222.228.92,UDP,2705,Malware,9.05,Exploit Attempt
256,2025-04-21 13:18:30.053741,147.64.240.11,21.245.60.30,UDP,3388,Normal,0.52,File Transfer
257,2025-04-21 14:05:55.053741,129.27.177.145,85.89.62.249,TCP,5579,Normal,1.26,Suspicious Traffic
258,2025-04-21 15:23:48.053741,242.94.245.54,162.24.153.187,ICMP,3557,Normal,1.9,Suspicious Traffic
259,2025-04-21 15:37:32.053741,64.206.163.152,55.70.205.21,UDP,1862,Normal,2.85,Port Scan
260,2025-04-21 13:50:02.053741,160.90.1.224,45.107.118.251,ICMP,5256,Normal,2.33,File Transfer
261,2025-04-21 14:38:18.053741,27.7.153.142,37.223.9.248,TCP,4161,Normal,2.66,File Transfer
262,2025-04-21 12:10:26.053741,149.248.59.73,40.236.176.155,ICMP,1679,Normal,0.52,Exploit Attempt
263,2025-04-21 13:24:59.053741,171.60.233.32,26.69.117.234,ICMP,5084,Normal,1.88,Login
264,2025-04-21 15:15:18.053741,165.229.121.125,232.101.25.48,UDP,2521,Normal,1.39,Suspicious Traffic
265,2025-04-21 16:17:52.053741,254.132.163.188,60.104.6.126,TCP,6717,Normal,0.01,File Transfer
266,2025-04-21 13:17:04.053741,11.52.213.132,253.11.30.78,UDP,6005,Normal,0.11,Exploit Attempt
267,2025-04-21 13:17:21.053741,176.94.6.29,73.37.131.201,ICMP,8072,Normal,1.99,Suspicious Traffic
268,2025-04-21 14:20:10.053741,232.205.118.19,1.160.229.55,TCP,1593,Normal,0.92,Suspicious Traffic
269,2025-04-21 14:56:33.053741,41.142.101.60,172.139.198.210,ICMP,4006,Normal,0.43,Login
270,2025-04-21 13:22:42.053741,120.99.166.10,234.188.121.186,UDP,6467,Normal,2.83,Exploit Attempt
271,2025-04-21 12:55:54.053741,207.7.140.173,17.121.48.87,ICMP,1044,Normal,0.42,Login
272,2025-04-21 14:40:22.053741,130.108.89.113,52.167.21.151,ICMP,7152,Normal,2.91,Login
273,2025-04-21 13:23:36.053741,139.140.185.97,110.194.22.106,UDP,7262,Normal,2.88,Port Scan
274,2025-04-21 14:14:08.053741,193.216.60.146,191.225.42.165,UDP,4908,DDoS,6.84,Suspicious Traffic
275,2025-04-21 16:36:42.053741,21.12.63.225,36.247.144.101,ICMP,1426,Reconnaissance,7.66,Port Scan
276,2025-04-21 12:38:30.053741,153.152.80.193,226.248.116.100,TCP,7841,Malware,8.62,Port Scan
277,2025-04-21 13:47:53.053741,58.134.43.239,172.48.77.212,UDP,5062,Normal,0.28,Exploit Attempt
278,2025-04-21 15:53:22.053741,77.198.125.41,102.106.73.169,TCP,2892,Reconnaissance,8.71,Exploit Attempt
279,2025-04-21 12:34:15.053741,95.136.211.165,106.96.134.58,ICMP,899,Normal,0.39,Port Scan
280,2025-04-21 14:07:42.053741,6.81.76.119,7.246.38.235,TCP,117,Normal,0.87,Login
281,2025-04-21 13:49:25.053741,165.254.120.16,143.227.181.87,UDP,1030,Reconnaissance,6.96,File Transfer
282,2025-04-21 15:28:30.053741,101.99.175.245,145.40.28.222,UDP,6037,Reconnaissance,7.98,Port Scan
283,2025-04-21 12:58:18.053741,195.133.244.19,150.65.151.58,UDP,5795,Normal,0.74,Login
284,2025-04-21 12:39:34.053741,3.34.231.78,208.140.0.184,UDP,6986,Normal,2.12,Exploit Attempt
285,2025-04-21 13:03:27.053741,233.96.51.171,19.49.229.189,TCP,2868,Normal,1.21,File Transfer
286,2025-04-21 15:50:30.053741,239.83.20.1,238.234.156.168,TCP,1433,Normal,2.92,File Transfer
287,2025-04-21 12:16:03.053741,153.219.255.19,23.230.80.155,ICMP,7630,Normal,2.72,Port Scan
288,2025-04-21 16:44:54.053741,161.32.204.106,117.195.101.182,TCP,2020,Normal,2.75,File Transfer
289,2025-04-21 15:09:33.053741,3.40.223.183,68.161.191.72,TCP,7734,Malware,7.83,Exploit Attempt
290,2025-04-21 16:32:22.053741,98.117.196.67,114.4.244.35,UDP,2402,Normal,0.91,File Transfer
291,2025-04-21 14:27:12.053741,159.176.32.196,73.160.247.254,TCP,2346,Normal,2.64,Exploit Attempt
292,2025-04-21 16:48:50.053741,56.32.218.9,4.42.55.188,TCP,5672,DDoS,7.65,Suspicious Traffic
293,2025-04-21 13:54:01.053741,78.49.179.81,221.21.71.71,ICMP,6721,Normal,0.31,Normal Activity
294,2025-04-21 14:48:18.053741,149.202.95.67,65.164.23.34,UDP,5419,Normal,1.69,Suspicious Traffic
295,2025-04-21 16:07:32.053741,28.173.244.42,31.171.120.93,TCP,5334,Brute Force,8.57,Port Scan
296,2025-04-21 15:43:42.053741,132.176.198.67,157.96.89.71,ICMP,258,Normal,1.3,File Transfer
297,2025-04-21 15:34:33.053741,188.0.76.193,189.22.186.119,TCP,1603,Normal,0.56,Login
298,2025-04-21 13:21:10.053741,158.236.139.198,16.206.13.24,TCP,6591,Malware,8.06,File Transfer
299,2025-04-21 12:41:34.053741,8.194.205.18,78.15.107.21,UDP,346,Brute Force,9.99,Exploit Attempt
300,2025-04-21 14:41:42.053741,236.139.154.43,121.140.240.102,TCP,3456,Malware,6.09,Normal Activity
301,2025-04-21 14:47:15.053741,126.12.254.162,155.71.35.137,UDP,4160,Normal,1.87,Port Scan
302,2025-04-21 13:07:08.053741,117.74.38.120,250.248.24.214,UDP,4721,Normal,1.02,Suspicious Traffic
303,2025-04-21 15:33:48.053741,250.122.182.226,194.181.75.235,TCP,6865,DDoS,9.24,Suspicious Traffic
304,2025-04-21 15:49:42.053741,210.242.182.67,67.1.177.141,UDP,3610,Normal,1.29,File Transfer
305,2025-04-21 16:46:22.053741,117.64.168.188,100.107.109.135,ICMP,505,Normal,2.66,Login
306,2025-04-21 12:42:30.053741,39.131.86.32,71.157.201.24,TCP,435,Phishing,9.05,Normal Activity
307,2025-04-21 14:24:58.053741,138.97.59.125,246.227.155.120,ICMP,3833,Reconnaissance,6.05,Normal Activity
308,2025-04-21 13:28:58.053741,64.229.55.116,220.245.173.22,TCP,6484,Normal,2.06,File Transfer
309,2025-04-21 15:22:33.053741,146.27.31.178,228.213.80.209,UDP,1470,Normal,0.73,File Transfer
310,2025-04-21 12:17:12.053741,150.253.142.137,226.210.114.190,TCP,2262,Normal,2.39,Login
311,2025-04-21 15:08:18.053741,242.20.86.125,61.3.164.238,TCP,1273,Normal,0.67,Exploit Attempt
312,2025-04-21 16:21:42.053741,94.149.27.16,91.164.220.217,ICMP,7797,Normal,2.09,Port Scan
313,2025-04-21 15:14:43.053741,71.120.59.158,228.65.88.220,TCP,691,Normal,1.95,Normal Activity
314,2025-04-21 13:30:40.053741,243.91.115.124,101.103.235.171,ICMP,3145,Normal,0.98,Normal Activity
315,2025-04-21 16:03:12.053741,221.242.178.128,218.104.233.190,ICMP,4474,Normal,1.28,Suspicious Traffic
316,2025-04-21 14:29:10.053741,43.139.122.98,57.47.23.51,UDP,2556,Brute Force,6.86,Exploit Attempt
317,2025-04-21 14:50:46.053741,116.251.4.135,66.79.233.110,UDP,1760,Normal,1.14,File Transfer
318,2025-04-21 17:03:48.053741,98.146.171.28,5.211.42.15,TCP,3795,Brute Force,7.49,File Transfer
319,2025-04-21 15:29:03.053741,220.108.134.231,180.155.51.255,TCP,4752,Normal,1.52,Login
320,2025-04-21 14:52:22.053741,4.16.130.154,90.146.151.149,ICMP,7659,DDoS,9.02,Port Scan
321,2025-04-21 15:46:24.053741,98.5.183.99,60.25.253.132,TCP,4636,Normal,1.63,Login
322,2025-04-21 13:49:02.053741,226.62.194.29,151.28.220.104,ICMP,1368,Brute Force,6.05,Suspicious Traffic
323,2025-04-21 12:44:46.053741,54.229.2.166,223.169.44.114,TCP,787,Normal,2.18,Suspicious Traffic
324,2025-04-21 16:53:18.053741,124.107.48.48,72.144.91.50,UDP,6149,Normal,0.08,Login
325,2025-04-21 14:11:42.053741,18.3.74.183,129.214.194.235,TCP,5944,DDoS,6.63,Exploit Attempt
326,2025-04-21 17:27:42.053741,137.182.165.124,150.150.179.196,UDP,5332,Phishing,6.11,File Transfer
327,2025-04-21 12:07:09.053741,180.45.52.236,165.85.82.130,TCP,1049,Normal,0.92,Port Scan
328,2025-04-21 16:45:58.053741,236.154.181.230,169.129.210.149,ICMP,1807,Normal,1.86,Port Scan
329,2025-04-21 16:35:52.053741,76.74.232.179,96.36.197.206,ICMP,6112,Malware,8.13,Exploit Attempt
330,2025-04-21 17:20:42.053741,165.187.255.89,163.231.204.70,ICMP,1150,Normal,2.16,Normal Activity
331,2025-04-21 15:20:18.053741,109.133.228.224,43.145.236.64,TCP,5435,Normal,1.84,Port Scan
332,2025-04-21 15:20:54.053741,233.63.114.57,238.60.28.121,UDP,2431,Normal,1.56,Login
333,2025-04-21 15:54:48.053741,11.189.11.125,48.44.71.61,TCP,481,Normal,0.7,Port Scan
334,2025-04-21 13:08:30.053741,191.187.80.121,240.195.40.11,ICMP,2868,Normal,0.39,Exploit Attempt
335,2025-04-21 15:56:12.053741,17.15.79.18,224.118.10.51,ICMP,6722,Normal,2.76,File Transfer
336,2025-04-21 13:14:30.053741,110.109.229.21,117.108.220.14,UDP,4106,DDoS,7.58,Login
337,2025-04-21 17:05:00.053741,36.23.129.133,74.218.200.74,UDP,7177,Normal,1.8,File Transfer
338,2025-04-21 16:43:22.053741,88.47.93.232,230.62.170.249,UDP,7545,Normal,1.68,Suspicious Traffic
339,2025-04-21 13:32:06.053741,142.11.55.199,154.35.164.209,TCP,2513,Reconnaissance,6.54,Port Scan
340,2025-04-21 14:12:02.053741,11.15.185.116,125.242.215.73,TCP,6227,Normal,0.42,Suspicious Traffic
341,2025-04-21 14:18:06.053741,241.128.73.110,100.208.209.213,UDP,7146,Normal,2.42,Normal Activity
342,2025-04-21 12:41:36.053741,253.211.201.98,148.30.70.221,UDP,5460,Normal,0.94,Exploit Attempt
343,2025-04-21 16:01:48.053741,146.252.56.104,250.130.9.46,TCP,6948,Normal,2.55,Exploit Attempt
344,2025-04-21 12:47:34.053741,50.3.21.176,211.148.46.49,UDP,2587,Reconnaissance,7.51,Normal Activity
345,2025-04-21 16:37:42.053741,229.200.89.194,144.70.203.101,ICMP,1282,DDoS,7.2,Login
346,2025-04-21 17:24:38.053741,152.121.173.248,228.47.18.154,UDP,5722,Normal,0.62,Suspicious Traffic
347,2025-04-21 13:51:35.053741,253.168.45.86,31.56.180.87,UDP,1440,Normal,2.05,File Transfer
348,2025-04-21 15:01:30.053741,223.29.116.219,91.207.92.147,UDP,188,Phishing,9.98,Exploit Attempt
349,2025-04-21 16:35:05.053741,123.101.206.65,199.108.206.116,UDP,267,Normal,1.81,Exploit Attempt
350,2025-04-21 16:59:12.053741,105.103.16.10,243.42.53.30,UDP,7604,Normal,2.96,Normal Activity
351,2025-04-21 17:35:09.053741,188.221.100.253,52.71.238.2,TCP,538,Normal,2.78,File Transfer
352,2025-04-21 13:53:10.053741,66.18.171.107,138.40.168.150,ICMP,1162,Normal,2.96,Login
353,2025-04-21 15:09:58.053741,8.210.132.92,30.199.80.80,TCP,1931,Normal,0.86,Port Scan
354,2025-04-21 12:48:54.053741,27.162.54.5,255.210.31.65,ICMP,3893,DDoS,7.52,Exploit Attempt
355,2025-04-21 12:31:17.053741,69.120.162.66,11.141.212.159,TCP,5092,Normal,0.15,Login
356,2025-04-21 12:13:34.053741,86.81.16.218,222.119.150.0,UDP,6606,DDoS,8.74,Suspicious Traffic
357,2025-04-21 16:29:27.053741,202.213.128.250,186.240.100.204,TCP,3769,Normal,1.5,Login
358,2025-04-21 16:48:06.053741,8.142.164.44,202.253.34.187,ICMP,118,Normal,0.12,Suspicious Traffic
359,2025-04-21 17:00:52.053741,19.0.231.208,60.247.37.185,TCP,633,Normal,1.29,File Transfer
360,2025-04-21 13:19:42.053741,249.73.238.23,248.115.130.119,TCP,4119,Normal,0.88,Normal Activity
361,2025-04-21 14:20:05.053741,15.67.181.230,183.134.158.89,TCP,1585,Normal,2.6,Suspicious Traffic
362,2025-04-21 16:03:02.053741,30.47.236.23,80.53.105.68,UDP,1382,Normal,0.48,File Transfer
363,2025-04-21 13:32:27.053741,235.28.218.61,82.78.115.144,ICMP,7098,Normal,1.14,File Transfer
364,2025-04-21 17:35:22.053741,163.153.65.218,6.122.54.77,ICMP,5812,Normal,0.56,Normal Activity
365,2025-04-21 17:36:17.053741,39.238.33.100,97.64.216.26,TCP,5359,Normal,0.4,Login
366,2025-04-21 14:22:00.053741,47.250.151.30,22.93.72.218,TCP,2041,Normal,0.76,File Transfer
367,2025-04-21 14:46:51.053741,66.222.101.170,184.174.61.58,ICMP,2619,Normal,1.54,Exploit Attempt
368,2025-04-21 14:41:10.053741,144.210.83.140,127.13.52.238,TCP,3407,Normal,1.35,Exploit Attempt
369,2025-04-21 14:35:27.053741,233.106.8.77,107.77.138.24,TCP,66,Brute Force,6.12,Port Scan
370,2025-04-21 16:26:52.053741,117.82.90.209,22.122.215.19,TCP,2116,Normal,2.5,Port Scan
371,2025-04-21 14:48:39.053741,182.244.165.38,147.174.64.232,ICMP,1559,Normal,0.56,File Transfer
372,2025-04-21 17:17:54.053741,151.95.133.163,245.15.29.139,ICMP,2013,Normal,2.21,Port Scan
373,2025-04-21 15:33:04.053741,133.1.96.129,248.205.126.152,ICMP,2672,Normal,0.33,Normal Activity
374,2025-04-21 17:07:08.053741,8.84.11.39,11.32.247.214,UDP,7631,Normal,1.4,Exploit Attempt
375,2025-04-21 13:16:42.053741,129.154.150.43,83.137.228.9,TCP,2017,Malware,7.44,Exploit Attempt
376,2025-04-21 13:29:26.053741,201.241.242.3,148.116.28.244,TCP,375,Normal,0.04,Suspicious Traffic
377,2025-04-21 12:14:16.053741,112.122.149.169,99.179.195.234,ICMP,776,Normal,2.81,Suspicious Traffic
378,2025-04-21 17:10:24.053741,51.111.200.19,82.138.71.235,ICMP,710,Malware,6.41,Exploit Attempt
379,2025-04-21 15:42:47.053741,212.191.116.204,222.221.151.167,TCP,1522,Normal,2.65,Login
380,2025-04-21 18:02:42.053741,194.133.146.192,101.239.40.221,TCP,4777,Brute Force,7.06,Exploit Attempt
381,2025-04-21 14:34:06.053741,181.208.116.152,69.29.156.52,ICMP,2188,Normal,0.46,Normal Activity
382,2025-04-21 14:09:02.053741,201.89.66.253,121.65.45.8,TCP,877,Phishing,9.96,File Transfer
383,2025-04-21 13:43:50.053741,224.78.168.154,173.164.123.30,TCP,5570,Reconnaissance,8.64,Login
384,2025-04-21 16:30:30.053741,140.53.172.171,25.0.194.242,TCP,4105,Phishing,7.89,Port Scan
385,2025-04-21 12:40:12.053741,155.111.166.60,160.115.229.198,ICMP,8072,Normal,2.19,Login
386,2025-04-21 18:14:50.053741,103.110.53.10,157.100.162.157,ICMP,7920,Normal,2.3,Port Scan
387,2025-04-21 17:17:45.053741,11.72.48.54,232.48.227.151,ICMP,5237,Reconnaissance,6.17,Login
388,2025-04-21 12:21:06.053741,76.148.241.23,6.10.230.149,ICMP,3676,Normal,0.85,Login
389,2025-04-21 18:04:46.053741,221.63.41.82,70.44.195.1,UDP,4870,Phishing,9.75,File Transfer
390,2025-04-21 17:52:42.053741,150.223.135.198,163.178.219.231,UDP,6317,Normal,2.43,Port Scan
391,2025-04-21 15:36:45.053741,202.77.75.79,250.201.205.211,UDP,5152,Reconnaissance,7.9,Suspicious Traffic
392,2025-04-21 12:40:54.053741,187.48.73.164,159.176.164.29,UDP,319,Normal,0.12,Port Scan
393,2025-04-21 18:15:03.053741,133.245.71.195,175.137.15.107,UDP,3652,Phishing,8.66,Port Scan
394,2025-04-21 15:31:50.053741,118.182.94.125,139.90.206.78,TCP,4064,Normal,0.75,Port Scan
395,2025-04-21 15:52:07.053741,99.61.86.15,31.239.143.173,TCP,7357,Normal,2.39,Suspicious Traffic
396,2025-04-21 17:31:42.053741,125.133.122.190,36.234.214.9,UDP,3873,DDoS,6.19,Normal Activity
397,2025-04-21 13:40:57.053741,232.71.125.52,190.109.154.172,TCP,3201,Normal,1.56,Exploit Attempt
398,2025-04-21 13:21:18.053741,133.71.95.95,186.246.184.228,TCP,3576,Normal,1.07,Port Scan
399,2025-04-21 13:08:12.053741,70.122.54.41,160.183.107.83,TCP,4041,Normal,0.72,Normal Activity
400,2025-04-21 17:48:22.053741,2.156.39.93,181.193.41.120,TCP,1724,Normal,1.27,Login
401,2025-04-21 17:09:08.053741,95.61.145.219,153.165.211.126,UDP,5518,Normal,1.85,Login
402,2025-04-21 16:02:54.053741,3.196.131.252,233.118.0.255,ICMP,5631,Normal,0.4,File Transfer
403,2025-04-21 12:28:34.053741,168.215.13.64,29.183.1.109,TCP,6152,Normal,0.27,Suspicious Traffic
404,2025-04-21 12:35:22.053741,42.133.139.151,54.190.55.209,TCP,573,Normal,1.71,Port Scan
405,2025-04-21 16:18:12.053741,216.77.206.158,33.180.219.134,ICMP,3912,Reconnaissance,9.17,Login
406,2025-04-21 12:22:00.053741,183.42.68.129,79.239.159.120,ICMP,5446,Normal,1.41,File Transfer
407,2025-04-21 15:52:20.053741,236.81.240.156,85.229.28.121,ICMP,3175,Normal,1.31,Port Scan
408,2025-04-21 15:46:06.053741,128.62.80.171,15.176.132.229,ICMP,2691,Normal,0.54,Normal Activity
409,2025-04-21 17:56:10.053741,70.160.156.17,254.210.248.174,UDP,935,DDoS,9.86,Normal Activity
410,2025-04-21 13:30:32.053741,133.166.237.188,121.140.240.196,UDP,4891,Malware,8.87,Exploit Attempt
411,2025-04-21 18:32:09.053741,35.174.106.70,203.25.248.100,TCP,4359,DDoS,6.82,Port Scan
412,2025-04-21 15:41:26.053741,114.141.74.108,243.235.254.45,ICMP,6123,Normal,1.94,Exploit Attempt
413,2025-04-21 17:18:20.053741,230.137.211.78,161.218.152.71,UDP,6734,Normal,2.11,File Transfer
414,2025-04-21 14:05:54.053741,107.112.123.123,240.233.174.218,ICMP,238,Normal,0.03,Exploit Attempt
415,2025-04-21 17:47:32.053741,196.175.181.219,196.134.168.11,TCP,5796,Normal,0.98,Suspicious Traffic
416,2025-04-21 14:20:22.053741,8.89.176.188,179.120.117.102,TCP,5849,Normal,1.41,Login
417,2025-04-21 12:29:30.053741,156.247.134.32,35.237.30.203,ICMP,1882,DDoS,9.43,File Transfer
418,2025-04-21 14:48:54.053741,42.96.46.229,233.11.108.154,TCP,7552,Reconnaissance,6.6,Port Scan
419,2025-04-21 17:29:55.053741,112.238.152.181,187.47.174.159,ICMP,1386,Normal,2.69,Suspicious Traffic
420,2025-04-21 12:15:42.053741,174.193.197.85,237.118.95.128,ICMP,4691,Normal,2.1,Exploit Attempt
421,2025-04-21 15:53:15.053741,41.180.112.102,192.219.73.188,TCP,7048,Normal,2.77,Port Scan
422,2025-04-21 18:56:40.053741,234.67.201.206,120.76.155.217,ICMP,907,DDoS,8.08,Normal Activity
423,2025-04-21 18:01:15.053741,135.82.166.85,205.88.13.64,UDP,2734,Phishing,7.05,Suspicious Traffic
424,2025-04-21 18:51:34.053741,124.164.236.199,196.61.38.215,TCP,3950,Brute Force,9.43,Suspicious Traffic
425,2025-04-21 16:37:57.053741,242.227.46.144,46.33.150.41,TCP,4856,Normal,0.95,Suspicious Traffic
426,2025-04-21 17:21:12.053741,135.171.19.236,189.54.27.2,TCP,5342,Normal,1.98,File Transfer
427,2025-04-21 15:06:44.053741,224.66.75.40,59.43.156.149,TCP,7704,Normal,1.9,Login
428,2025-04-21 15:14:18.053741,87.6.131.40,26.216.68.125,ICMP,6588,Normal,0.34,Login
429,2025-04-21 17:02:00.053741,55.100.126.137,115.244.93.41,UDP,7375,Phishing,6.59,Port Scan
430,2025-04-21 17:24:12.053741,0.192.100.250,187.2.227.223,TCP,3127,Normal,0.86,Login
431,2025-04-21 18:29:36.053741,38.157.217.223,27.136.112.52,TCP,7327,Normal,3.0,Port Scan
432,2025-04-21 16:49:42.053741,174.92.240.200,64.196.183.108,UDP,1147,Normal,1.95,Port Scan
433,2025-04-21 12:08:55.053741,52.68.157.227,56.14.53.174,UDP,3935,Normal,2.49,Normal Activity
434,2025-04-21 15:02:32.053741,240.221.189.217,28.76.150.213,TCP,467,Normal,2.4,File Transfer
435,2025-04-21 15:53:42.053741,52.97.176.99,155.165.104.240,UDP,2621,Malware,6.14,Port Scan
436,2025-04-21 16:37:50.053741,2.210.154.27,246.76.155.182,UDP,4576,Normal,2.64,File Transfer
437,2025-04-21 15:47:29.053741,26.112.210.136,235.142.14.180,TCP,7879,Normal,1.93,File Transfer
438,2025-04-21 13:51:12.053741,56.3.143.79,68.236.99.111,ICMP,46,Normal,2.62,Exploit Attempt
439,2025-04-21 14:13:24.053741,17.34.209.240,103.224.47.65,TCP,5640,Normal,0.04,Exploit Attempt
440,2025-04-21 17:02:22.053741,0.109.128.81,202.238.140.147,TCP,503,Brute Force,6.85,File Transfer
441,2025-04-21 18:53:18.053741,180.149.180.133,66.135.143.60,TCP,5170,Malware,6.68,Normal Activity
442,2025-04-21 13:44:50.053741,69.29.154.181,28.251.20.174,TCP,5326,Normal,2.46,Normal Activity
443,2025-04-21 18:47:47.053741,161.59.29.89,248.208.9.69,UDP,5146,Normal,1.14,Exploit Attempt
444,2025-04-21 15:43:42.053741,61.7.197.48,176.142.229.253,TCP,2202,Normal,0.3,Login
445,2025-04-21 18:12:32.053741,72.85.162.77,71.208.68.248,TCP,3780,Normal,1.68,Port Scan
446,2025-04-21 18:57:58.053741,251.106.36.91,115.31.11.1,UDP,7751,Normal,1.03,Suspicious Traffic
447,2025-04-21 13:08:45.053741,247.211.172.178,82.184.37.219,TCP,922,Normal,1.93,Port Scan
448,2025-04-21 17:52:38.053741,83.143.15.47,172.101.164.199,TCP,563,Normal,1.32,Exploit Attempt
449,2025-04-21 15:01:18.053741,113.231.224.205,175.211.148.234,UDP,4470,DDoS,8.61,File Transfer
450,2025-04-21 16:39:12.053741,165.226.195.188,63.181.16.147,ICMP,2135,Normal,2.96,File Transfer
451,2025-04-21 12:31:46.053741,129.151.130.118,26.71.19.111,TCP,4243,Normal,1.96,Suspicious Traffic
452,2025-04-21 12:09:14.053741,106.105.21.229,147.58.0.72,ICMP,172,Normal,0.42,Exploit Attempt
453,2025-04-21 15:55:45.053741,77.195.29.207,238.197.74.123,UDP,5259,Normal,2.91,Exploit Attempt
454,2025-04-21 15:33:34.053741,116.144.92.143,126.91.75.234,ICMP,7216,Normal,0.08,Login
455,2025-04-21 12:09:17.053741,146.231.239.80,183.147.96.230,UDP,7541,Normal,0.96,Exploit Attempt
456,2025-04-21 18:06:30.053741,250.246.244.25,37.60.82.223,UDP,6190,Normal,1.03,Login
457,2025-04-21 15:27:21.053741,111.88.96.151,60.163.96.201,ICMP,5454,Normal,1.51,Port Scan
458,2025-04-21 19:32:04.053741,90.10.118.255,169.24.94.28,TCP,5826,Normal,1.12,Login
459,2025-04-21 18:31:51.053741,69.78.176.90,26.59.41.198,TCP,6753,Normal,1.64,Normal Activity
460,2025-04-21 19:18:42.053741,190.223.97.30,95.121.254.184,TCP,5249,Normal,1.65,Exploit Attempt
461,2025-04-21 12:55:29.053741,88.82.142.219,247.84.146.185,TCP,4068,Reconnaissance,6.16,Exploit Attempt
462,2025-04-21 14:58:48.053741,35.17.18.31,126.177.0.25,ICMP,1657,Normal,0.88,Port Scan
463,2025-04-21 15:30:03.053741,76.61.187.224,12.242.95.159,TCP,3199,Normal,1.95,Login
464,2025-04-21 18:43:50.053741,69.215.187.247,147.180.47.149,ICMP,5747,Normal,0.26,File Transfer
465,2025-04-21 19:46:42.053741,133.22.230.87,50.104.27.14,UDP,6227,Phishing,8.95,Port Scan
466,2025-04-21 16:25:46.053741,84.103.146.165,20.181.31.3,ICMP,2357,Malware,8.29,Exploit Attempt
467,2025-04-21 15:24:04.053741,207.158.230.63,74.100.123.128,ICMP,4742,Normal,0.8,Port Scan
468,2025-04-21 16:58:06.053741,153.243.113.84,56.252.227.115,TCP,1415,Normal,0.29,Normal Activity
469,2025-04-21 17:22:11.053741,74.132.134.78,255.39.253.13,UDP,76,Normal,0.89,Normal Activity
470,2025-04-21 15:17:32.053741,231.43.224.192,124.238.35.206,UDP,544,Normal,0.79,File Transfer
471,2025-04-21 16:36:27.053741,75.210.17.133,54.150.17.99,TCP,6834,Normal,2.02,Normal Activity
472,2025-04-21 15:18:22.053741,33.161.153.12,60.195.230.180,TCP,1425,Normal,2.72,Port Scan
473,2025-04-21 12:41:07.053741,248.234.45.13,234.214.42.127,ICMP,4980,Normal,1.42,Suspicious Traffic
474,2025-04-21 18:13:00.053741,241.121.7.132,205.123.205.227,UDP,4423,Normal,2.54,Normal Activity
475,2025-04-21 17:50:02.053741,216.94.187.159,20.51.73.57,ICMP,2008,DDoS,8.65,File Transfer
476,2025-04-21 17:11:06.053741,145.56.98.0,29.137.249.116,ICMP,1901,Normal,0.25,Login
